customer_id,transaction_date,amount,product_category,quantity,discount_applied,payment_method,shipping_method
CUST000170,2024-04-29 00:00:00.000000000,58.54,Health,3,True,Debit Card,Express
CUST000170,2024-06-09 00:00:00.000000000,32.14,Clothing,1,False,Debit Card,Express
CUST000170,2024-07-20 00:00:00.000000000,88.35,Clothing,1,True,PayPal,Standard
CUST000170,2024-08-30 00:00:00.000000000,175.61,Home & Garden,4,True,Debit Card,Overnight
CUST000170,2024-10-10 00:00:00.000000000,64.67,Electronics,3,False,Debit Card,Express
CUST000170,2024-11-20 00:00:00.000000000,33.53,Beauty,4,False,Credit Card,Express
CUST000170,2024-12-31 00:00:00.000000000,6.86,Books,1,True,Debit Card,Overnight
CUST000171,2024-08-03 00:00:00.000000000,26.46,Sports,2,False,Debit Card,Express
CUST000172,2023-07-06 00:00:00.000000000,62.53,Home & Garden,2,True,Credit Card,Standard
CUST000172,2023-07-28 16:00:00.000000000,30.43,Beauty,5,True,Bank Transfer,Express
CUST000172,2023-08-20 08:00:00.000000000,59.37,Beauty,2,True,Credit Card,Overnight
CUST000172,2023-09-12 00:00:00.000000000,35.78,Beauty,3,True,PayPal,Express
CUST000172,2023-10-04 16:00:00.000000000,3.09,Automotive,2,False,Credit Card,Standard
CUST000172,2023-10-27 08:00:00.000000000,10.73,Toys,4,True,Bank Transfer,Express
CUST000172,2023-11-19 00:00:00.000000000,27.86,Home & Garden,1,False,PayPal,Express
CUST000172,2023-12-11 16:00:00.000000000,7.76,Sports,5,True,Bank Transfer,Express
CUST000172,2024-01-03 08:00:00.000000000,68.03,Clothing,4,True,Debit Card,Overnight
CUST000172,2024-01-26 00:00:00.000000000,207.87,Automotive,1,False,Credit Card,Express
CUST000172,2024-02-17 16:00:00.000000000,142.95,Health,2,False,PayPal,Standard
CUST000172,2024-03-11 08:00:00.000000000,25.63,Beauty,1,True,Debit Card,Express
CUST000172,2024-04-03 00:00:00.000000000,198.12,Books,1,True,Bank Transfer,Overnight
CUST000172,2024-04-25 16:00:00.000000000,39.58,Clothing,5,False,Debit Card,Express
CUST000172,2024-05-18 08:00:00.000000000,22.1,Beauty,5,True,PayPal,Express
CUST000172,2024-06-10 00:00:00.000000000,15.86,Home & Garden,4,False,Bank Transfer,Express
CUST000172,2024-07-02 16:00:00.000000000,23.04,Electronics,3,False,PayPal,Express
CUST000172,2024-07-25 08:00:00.000000000,20.78,Food & Beverages,5,True,Debit Card,Overnight
CUST000172,2024-08-17 00:00:00.000000000,40.63,Food & Beverages,4,False,PayPal,Standard
CUST000172,2024-09-08 16:00:00.000000000,40.15,Toys,4,True,Credit Card,Standard
CUST000172,2024-10-01 08:00:00.000000000,33.24,Books,3,False,PayPal,Standard
CUST000172,2024-10-24 00:00:00.000000000,55.94,Health,4,True,Credit Card,Express
CUST000172,2024-11-15 16:00:00.000000000,138.21,Sports,4,True,Bank Transfer,Overnight
CUST000172,2024-12-08 08:00:00.000000000,103.49,Health,2,True,Debit Card,Express
CUST000172,2024-12-31 00:00:00.000000000,5.57,Sports,5,False,Credit Card,Express
CUST000173,2023-05-08 00:00:00.000000000,25.29,Sports,4,True,Bank Transfer,Overnight
CUST000173,2023-10-05 18:00:00.000000000,8.13,Books,1,True,PayPal,Express
CUST000173,2024-03-04 12:00:00.000000000,3.81,Clothing,5,False,Bank Transfer,Overnight
CUST000173,2024-08-02 06:00:00.000000000,63.42,Toys,3,False,Credit Card,Express
CUST000173,2024-12-31 00:00:00.000000000,82.35,Automotive,5,True,PayPal,Standard
CUST000174,2023-10-26 00:00:00.000000000,1.48,Clothing,5,True,Debit Card,Standard
CUST000174,2024-03-18 00:00:00.000000000,17.19,Health,2,False,PayPal,Overnight
CUST000174,2024-08-09 00:00:00.000000000,52.99,Sports,3,False,Credit Card,Overnight
CUST000174,2024-12-31 00:00:00.000000000,5.61,Health,3,True,Credit Card,Standard
CUST000175,2024-03-03 00:00:00.000000000,32.51,Clothing,1,True,Credit Card,Express
CUST000175,2024-08-01 12:00:00.000000000,66.36,Beauty,3,False,Debit Card,Express
CUST000175,2024-12-31 00:00:00.000000000,38.23,Health,5,False,Debit Card,Overnight
CUST000176,2024-12-08 00:00:00.000000000,32.05,Clothing,1,True,Bank Transfer,Express
CUST000176,2024-12-11 20:00:00.000000000,10.81,Electronics,2,True,Credit Card,Overnight
CUST000176,2024-12-15 16:00:00.000000000,19.45,Automotive,5,True,Bank Transfer,Standard
CUST000176,2024-12-19 12:00:00.000000000,11.45,Sports,1,True,PayPal,Overnight
CUST000176,2024-12-23 08:00:00.000000000,26.91,Electronics,1,True,Debit Card,Overnight
CUST000176,2024-12-27 04:00:00.000000000,258.28,Books,2,False,Credit Card,Standard
CUST000176,2024-12-31 00:00:00.000000000,6.38,Home & Garden,3,False,PayPal,Standard
CUST000177,2024-07-04 00:00:00.000000000,14.84,Clothing,2,False,PayPal,Overnight
CUST000178,2023-04-23 00:00:00.000000000,74.7,Food & Beverages,3,False,Credit Card,Standard
CUST000178,2023-11-15 00:00:00.000000000,18.44,Beauty,4,True,Bank Transfer,Express
CUST000178,2024-06-08 00:00:00.000000000,440.88,Food & Beverages,5,False,Bank Transfer,Standard
CUST000178,2024-12-31 00:00:00.000000000,16.01,Automotive,4,False,Bank Transfer,Standard
CUST000179,2023-05-03 00:00:00.000000000,215.68,Toys,5,True,Debit Card,Standard
CUST000180,2024-10-21 00:00:00.000000000,14.68,Beauty,4,False,Bank Transfer,Overnight
CUST000180,2024-10-26 01:42:51.428571428,370.95,Sports,2,False,Credit Card,Standard
CUST000180,2024-10-31 03:25:42.857142857,39.01,Sports,4,False,Debit Card,Overnight
CUST000180,2024-11-05 05:08:34.285714285,21.36,Home & Garden,1,True,Credit Card,Standard
CUST000180,2024-11-10 06:51:25.714285714,41.33,Food & Beverages,1,True,Bank Transfer,Overnight
CUST000180,2024-11-15 08:34:17.142857142,6.58,Beauty,2,False,Credit Card,Standard
CUST000180,2024-11-20 10:17:08.571428571,10.32,Automotive,4,False,Debit Card,Express
CUST000180,2024-11-25 12:00:00.000000000,139.84,Food & Beverages,4,False,PayPal,Overnight
CUST000180,2024-11-30 13:42:51.428571428,15.06,Automotive,1,True,Bank Transfer,Standard
CUST000180,2024-12-05 15:25:42.857142857,9.43,Toys,4,False,Bank Transfer,Express
CUST000180,2024-12-10 17:08:34.285714285,63.05,Food & Beverages,1,True,Debit Card,Overnight
CUST000180,2024-12-15 18:51:25.714285714,137.39,Sports,2,False,Bank Transfer,Standard
CUST000180,2024-12-20 20:34:17.142857143,78.47,Sports,4,False,Credit Card,Overnight
CUST000180,2024-12-25 22:17:08.571428571,109.43,Food & Beverages,5,False,Bank Transfer,Overnight
CUST000180,2024-12-31 00:00:00.000000000,13.35,Home & Garden,5,True,Bank Transfer,Express
CUST000181,2024-10-02 00:00:00.000000000,24.51,Clothing,4,False,PayPal,Express
CUST000181,2024-11-16 00:00:00.000000000,163.01,Beauty,1,True,Debit Card,Standard
CUST000181,2024-12-31 00:00:00.000000000,64.55,Sports,5,True,Credit Card,Express
CUST000182,2024-12-13 00:00:00.000000000,100.83,Electronics,3,False,Bank Transfer,Express
CUST000182,2024-12-19 00:00:00.000000000,35.46,Health,1,False,Credit Card,Overnight
CUST000182,2024-12-25 00:00:00.000000000,45.71,Books,3,False,PayPal,Standard
CUST000182,2024-12-31 00:00:00.000000000,207.3,Health,3,False,Bank Transfer,Standard
CUST000183,2024-08-15 00:00:00.000000000,21.37,Beauty,3,True,Bank Transfer,Express
CUST000184,2024-11-18 00:00:00.000000000,9.45,Home & Garden,1,True,Bank Transfer,Standard
CUST000184,2024-11-25 04:00:00.000000000,3.13,Food & Beverages,3,False,Credit Card,Overnight
CUST000184,2024-12-02 08:00:00.000000000,390.51,Books,3,False,Debit Card,Standard
CUST000184,2024-12-09 12:00:00.000000000,8.81,Home & Garden,3,False,Bank Transfer,Express
CUST000184,2024-12-16 16:00:00.000000000,25.39,Clothing,2,False,PayPal,Express
CUST000184,2024-12-23 20:00:00.000000000,23.76,Home & Garden,3,True,Bank Transfer,Standard
CUST000184,2024-12-31 00:00:00.000000000,47.89,Clothing,2,True,Credit Card,Standard
CUST000185,2023-10-12 00:00:00.000000000,27.1,Home & Garden,1,False,Credit Card,Standard
CUST000185,2024-01-31 12:00:00.000000000,46.48,Clothing,3,False,Credit Card,Express
CUST000185,2024-05-22 00:00:00.000000000,24.57,Beauty,1,False,Debit Card,Standard
CUST000185,2024-09-10 12:00:00.000000000,227.88,Clothing,5,True,PayPal,Express
CUST000185,2024-12-31 00:00:00.000000000,59.69,Clothing,2,True,PayPal,Express
CUST000186,2024-08-26 00:00:00.000000000,41.15,Automotive,3,True,PayPal,Overnight
CUST000187,2024-11-09 00:00:00.000000000,53.5,Electronics,2,False,Bank Transfer,Express
CUST000187,2024-11-16 10:17:08.571428571,15.16,Beauty,1,True,Bank Transfer,Express
CUST000187,2024-11-23 20:34:17.142857142,17.56,Electronics,4,False,PayPal,Standard
CUST000187,2024-12-01 06:51:25.714285714,66.93,Books,3,True,Debit Card,Express
CUST000187,2024-12-08 17:08:34.285714285,146.34,Beauty,4,True,PayPal,Standard
CUST000187,2024-12-16 03:25:42.857142857,33.97,Food & Beverages,4,False,PayPal,Overnight
CUST000187,2024-12-23 13:42:51.428571428,47.97,Toys,1,True,PayPal,Overnight
CUST000187,2024-12-31 00:00:00.000000000,255.36,Clothing,3,False,PayPal,Express
CUST000188,2023-04-24 00:00:00.000000000,4.0,Automotive,2,False,PayPal,Express
CUST000189,2023-07-06 00:00:00.000000000,74.28,Toys,5,True,Credit Card,Standard
CUST000189,2024-04-03 00:00:00.000000000,28.05,Automotive,5,True,Credit Card,Express
CUST000189,2024-12-31 00:00:00.000000000,7.62,Books,3,True,Credit Card,Express
CUST000190,2024-11-20 00:00:00.000000000,11.93,Books,2,True,PayPal,Express
CUST000190,2024-12-03 16:00:00.000000000,16.5,Food & Beverages,4,True,Bank Transfer,Standard
CUST000190,2024-12-17 08:00:00.000000000,67.11,Health,2,False,Debit Card,Express
CUST000190,2024-12-31 00:00:00.000000000,245.64,Home & Garden,4,True,Credit Card,Express
CUST000191,2024-12-10 00:00:00.000000000,139.21,Books,4,False,PayPal,Standard
CUST000191,2024-12-20 12:00:00.000000000,15.93,Clothing,5,True,Credit Card,Express
CUST000191,2024-12-31 00:00:00.000000000,28.2,Books,4,False,Credit Card,Standard
CUST000192,2023-06-23 00:00:00.000000000,12.91,Beauty,4,True,Credit Card,Express
CUST000192,2023-12-25 16:00:00.000000000,72.09,Automotive,4,True,PayPal,Standard
CUST000192,2024-06-28 08:00:00.000000000,28.64,Beauty,1,True,Bank Transfer,Express
CUST000192,2024-12-31 00:00:00.000000000,54.79,Beauty,4,False,PayPal,Overnight
CUST000193,2023-02-24 00:00:00.000000000,21.17,Electronics,2,True,Credit Card,Express
CUST000193,2024-12-31 00:00:00.000000000,263.05,Sports,2,False,Bank Transfer,Standard
CUST000194,2023-12-24 00:00:00.000000000,6.04,Sports,2,True,PayPal,Overnight
CUST000195,2023-12-03 00:00:00.000000000,5.31,Clothing,4,False,Credit Card,Express
CUST000196,2023-11-29 00:00:00.000000000,17.08,Health,2,True,Credit Card,Overnight
CUST000196,2023-12-19 22:44:12.631578947,713.26,Sports,3,True,Credit Card,Overnight
CUST000196,2024-01-09 21:28:25.263157894,16.83,Health,4,True,Bank Transfer,Express
CUST000196,2024-01-30 20:12:37.894736842,41.32,Home & Garden,2,False,Credit Card,Standard
CUST000196,2024-02-20 18:56:50.526315789,210.72,Books,2,False,Bank Transfer,Express
CUST000196,2024-03-12 17:41:03.157894736,367.72,Home & Garden,1,False,Bank Transfer,Express
CUST000196,2024-04-02 16:25:15.789473684,393.0,Sports,5,True,PayPal,Overnight
CUST000196,2024-04-23 15:09:28.421052630,141.18,Clothing,3,True,Bank Transfer,Express
CUST000196,2024-05-14 13:53:41.052631578,113.17,Toys,4,False,Bank Transfer,Standard
CUST000196,2024-06-04 12:37:53.684210526,67.43,Toys,3,True,Bank Transfer,Overnight
CUST000196,2024-06-25 11:22:06.315789472,84.27,Toys,1,True,PayPal,Express
CUST000196,2024-07-16 10:06:18.947368420,17.09,Books,2,False,Credit Card,Express
CUST000196,2024-08-06 08:50:31.578947368,12.41,Food & Beverages,4,True,Bank Transfer,Express
CUST000196,2024-08-27 07:34:44.210526316,32.98,Home & Garden,2,False,Debit Card,Overnight
CUST000196,2024-09-17 06:18:56.842105260,27.0,Toys,3,True,Credit Card,Standard
CUST000196,2024-10-08 05:03:09.473684208,19.22,Automotive,1,False,Bank Transfer,Standard
CUST000196,2024-10-29 03:47:22.105263156,76.38,Food & Beverages,5,False,PayPal,Express
CUST000196,2024-11-19 02:31:34.736842104,104.21,Health,1,True,Credit Card,Overnight
CUST000196,2024-12-10 01:15:47.368421052,36.82,Food & Beverages,2,True,Bank Transfer,Standard
CUST000196,2024-12-31 00:00:00.000000000,195.01,Clothing,4,False,PayPal,Overnight
CUST000197,2024-03-20 00:00:00.000000000,3.53,Electronics,4,True,Credit Card,Standard
CUST000197,2024-06-23 08:00:00.000000000,29.99,Food & Beverages,4,False,Bank Transfer,Express
CUST000197,2024-09-26 16:00:00.000000000,28.61,Health,5,False,Bank Transfer,Express
CUST000197,2024-12-31 00:00:00.000000000,203.6,Clothing,2,True,Credit Card,Standard
CUST000198,2023-03-30 00:00:00.000000000,9.69,Food & Beverages,2,False,Bank Transfer,Standard
CUST000198,2024-12-31 00:00:00.000000000,306.41,Clothing,2,True,Bank Transfer,Express
CUST000199,2024-10-07 00:00:00.000000000,10.47,Toys,4,False,PayPal,Standard
CUST000199,2024-10-19 03:25:42.857142857,21.19,Food & Beverages,4,False,Bank Transfer,Standard
CUST000199,2024-10-31 06:51:25.714285714,122.3,Electronics,5,True,Bank Transfer,Overnight
CUST000199,2024-11-12 10:17:08.571428571,317.83,Beauty,5,True,PayPal,Overnight
CUST000199,2024-11-24 13:42:51.428571428,211.01,Toys,4,True,Bank Transfer,Overnight
CUST000199,2024-12-06 17:08:34.285714286,18.42,Beauty,4,False,Credit Card,Standard
CUST000199,2024-12-18 20:34:17.142857143,8.64,Sports,2,False,PayPal,Express
CUST000199,2024-12-31 00:00:00.000000000,39.22,Books,5,True,PayPal,Overnight
CUST000200,2024-04-28 00:00:00.000000000,18.93,Home & Garden,5,True,PayPal,Overnight
CUST000200,2024-06-02 06:51:25.714285714,4.89,Clothing,4,True,Debit Card,Standard
CUST000200,2024-07-07 13:42:51.428571429,61.33,Home & Garden,5,False,Credit Card,Express
CUST000200,2024-08-11 20:34:17.142857144,17.47,Food & Beverages,3,True,Debit Card,Overnight
CUST000200,2024-09-16 03:25:42.857142858,8.13,Electronics,1,False,PayPal,Express
CUST000200,2024-10-21 10:17:08.571428572,1.05,Home & Garden,2,True,Credit Card,Express
CUST000200,2024-11-25 17:08:34.285714288,32.04,Toys,1,True,Credit Card,Overnight
CUST000200,2024-12-31 00:00:00.000000000,277.74,Books,4,False,PayPal,Express
CUST000201,2023-04-19 00:00:00.000000000,58.12,Health,1,True,Credit Card,Standard
CUST000201,2023-07-31 16:00:00.000000000,9.99,Clothing,2,False,Debit Card,Overnight
CUST000201,2023-11-12 08:00:00.000000000,47.57,Sports,4,False,Credit Card,Standard
CUST000201,2024-02-24 00:00:00.000000000,83.04,Beauty,3,True,Credit Card,Standard
CUST000201,2024-06-06 16:00:00.000000000,144.36,Food & Beverages,4,True,Debit Card,Express
CUST000201,2024-09-18 08:00:00.000000000,29.37,Beauty,3,True,Credit Card,Express
CUST000201,2024-12-31 00:00:00.000000000,25.93,Beauty,4,False,Debit Card,Standard
CUST000202,2023-01-31 00:00:00.000000000,51.46,Electronics,5,True,Credit Card,Express
CUST000202,2024-01-16 00:00:00.000000000,99.12,Beauty,4,True,Bank Transfer,Standard
CUST000202,2024-12-31 00:00:00.000000000,12.63,Toys,1,True,Credit Card,Overnight
CUST000203,2023-01-09 00:00:00.000000000,13.51,Automotive,5,True,Bank Transfer,Express
CUST000203,2023-04-22 03:25:42.857142857,1.81,Books,5,False,PayPal,Overnight
CUST000203,2023-08-03 06:51:25.714285714,95.67,Toys,2,False,Credit Card,Standard
CUST000203,2023-11-14 10:17:08.571428572,80.18,Automotive,3,False,Debit Card,Overnight
CUST000203,2024-02-25 13:42:51.428571428,23.63,Automotive,3,True,Credit Card,Overnight
CUST000203,2024-06-07 17:08:34.285714288,35.89,Automotive,3,False,Debit Card,Standard
CUST000203,2024-09-18 20:34:17.142857144,61.51,Electronics,5,False,Debit Card,Express
CUST000203,2024-12-31 00:00:00.000000000,5.08,Toys,5,True,Credit Card,Express
CUST000204,2024-08-18 00:00:00.000000000,85.89,Automotive,5,True,PayPal,Express
CUST000204,2024-10-02 00:00:00.000000000,7.35,Sports,5,True,Bank Transfer,Overnight
CUST000204,2024-11-16 00:00:00.000000000,47.1,Books,1,False,Debit Card,Express
CUST000204,2024-12-31 00:00:00.000000000,6.5,Food & Beverages,1,True,Bank Transfer,Express
CUST000205,2023-09-28 00:00:00.000000000,133.98,Toys,4,False,Bank Transfer,Standard
CUST000205,2024-01-21 00:00:00.000000000,13.71,Home & Garden,5,True,Bank Transfer,Overnight
CUST000205,2024-05-15 00:00:00.000000000,12.52,Food & Beverages,2,True,Debit Card,Express
CUST000205,2024-09-07 00:00:00.000000000,42.13,Food & Beverages,1,True,PayPal,Standard
CUST000205,2024-12-31 00:00:00.000000000,131.42,Health,4,True,Credit Card,Express
CUST000206,2024-08-26 00:00:00.000000000,76.08,Sports,3,True,Debit Card,Overnight
CUST000206,2024-10-28 12:00:00.000000000,40.92,Food & Beverages,1,True,PayPal,Standard
CUST000206,2024-12-31 00:00:00.000000000,21.32,Electronics,4,False,PayPal,Overnight
CUST000207,2023-04-02 00:00:00.000000000,0.99,Health,4,False,Debit Card,Express
CUST000207,2023-07-02 06:51:25.714285714,55.92,Beauty,5,True,Bank Transfer,Overnight
CUST000207,2023-10-01 13:42:51.428571428,97.98,Sports,1,True,Credit Card,Overnight
CUST000207,2023-12-31 20:34:17.142857144,1.94,Sports,5,True,Credit Card,Standard
CUST000207,2024-04-01 03:25:42.857142856,9.86,Health,5,True,Debit Card,Express
CUST000207,2024-07-01 10:17:08.571428568,69.62,Automotive,1,True,Debit Card,Standard
CUST000207,2024-09-30 17:08:34.285714288,391.11,Sports,2,True,Bank Transfer,Standard
CUST000207,2024-12-31 00:00:00.000000000,33.95,Automotive,5,False,Bank Transfer,Overnight
CUST000208,2023-04-12 00:00:00.000000000,15.25,Sports,2,True,PayPal,Standard
CUST000208,2023-11-07 16:00:00.000000000,12.69,Home & Garden,3,False,Debit Card,Standard
CUST000208,2024-06-04 08:00:00.000000000,18.55,Health,3,True,Credit Card,Overnight
CUST000208,2024-12-31 00:00:00.000000000,10.55,Electronics,3,False,Credit Card,Express
CUST000209,2023-04-28 00:00:00.000000000,24.46,Beauty,4,False,Credit Card,Express
CUST000209,2024-12-31 00:00:00.000000000,23.33,Electronics,4,True,Credit Card,Express
CUST000210,2024-01-18 00:00:00.000000000,95.56,Home & Garden,2,False,Bank Transfer,Standard
CUST000210,2024-05-13 00:00:00.000000000,30.16,Electronics,4,False,Debit Card,Standard
CUST000210,2024-09-06 00:00:00.000000000,26.67,Electronics,4,False,PayPal,Overnight
CUST000210,2024-12-31 00:00:00.000000000,1528.02,Toys,3,True,PayPal,Standard
CUST000211,2023-08-04 00:00:00.000000000,131.39,Beauty,3,False,Bank Transfer,Express
CUST000211,2023-12-10 18:00:00.000000000,37.94,Books,3,False,Debit Card,Express
CUST000211,2024-04-17 12:00:00.000000000,5.89,Health,3,True,Debit Card,Overnight
CUST000211,2024-08-24 06:00:00.000000000,99.79,Electronics,5,False,Credit Card,Standard
CUST000211,2024-12-31 00:00:00.000000000,14.85,Home & Garden,4,False,Bank Transfer,Overnight
CUST000212,2024-02-01 00:00:00.000000000,154.04,Electronics,1,False,PayPal,Standard
CUST000213,2024-05-20 00:00:00.000000000,11.99,Electronics,3,False,Debit Card,Standard
CUST000213,2024-05-29 09:00:00.000000000,15.3,Books,4,True,PayPal,Overnight
CUST000213,2024-06-07 18:00:00.000000000,113.97,Automotive,4,True,Debit Card,Overnight
CUST000213,2024-06-17 03:00:00.000000000,22.16,Health,5,True,Credit Card,Overnight
CUST000213,2024-06-26 12:00:00.000000000,20.4,Home & Garden,1,True,PayPal,Overnight
CUST000213,2024-07-05 21:00:00.000000000,10.53,Books,5,False,Debit Card,Overnight
CUST000213,2024-07-15 06:00:00.000000000,55.05,Electronics,5,False,Bank Transfer,Standard
CUST000213,2024-07-24 15:00:00.000000000,393.48,Toys,1,False,Bank Transfer,Express
CUST000213,2024-08-03 00:00:00.000000000,9.2,Sports,1,False,Bank Transfer,Express
CUST000213,2024-08-12 09:00:00.000000000,34.09,Automotive,1,True,Credit Card,Express
CUST000213,2024-08-21 18:00:00.000000000,180.31,Toys,5,False,PayPal,Standard
CUST000213,2024-08-31 03:00:00.000000000,30.1,Toys,2,False,Credit Card,Overnight
CUST000213,2024-09-09 12:00:00.000000000,56.99,Electronics,2,False,Credit Card,Standard
CUST000213,2024-09-18 21:00:00.000000000,9.25,Books,2,False,PayPal,Standard
CUST000213,2024-09-28 06:00:00.000000000,55.37,Clothing,1,False,Bank Transfer,Standard
CUST000213,2024-10-07 15:00:00.000000000,26.45,Health,3,False,Debit Card,Standard
CUST000213,2024-10-17 00:00:00.000000000,108.08,Food & Beverages,2,False,Credit Card,Express
CUST000213,2024-10-26 09:00:00.000000000,137.67,Automotive,2,True,Bank Transfer,Standard
CUST000213,2024-11-04 18:00:00.000000000,740.61,Food & Beverages,5,True,Credit Card,Standard
CUST000213,2024-11-14 03:00:00.000000000,66.39,Electronics,4,False,Credit Card,Standard
CUST000213,2024-11-23 12:00:00.000000000,48.96,Electronics,4,True,PayPal,Overnight
CUST000213,2024-12-02 21:00:00.000000000,41.82,Toys,1,True,Credit Card,Overnight
CUST000213,2024-12-12 06:00:00.000000000,21.68,Electronics,3,False,Bank Transfer,Standard
CUST000213,2024-12-21 15:00:00.000000000,49.71,Health,4,True,Credit Card,Express
CUST000213,2024-12-31 00:00:00.000000000,23.23,Toys,4,False,Credit Card,Express
CUST000214,2024-08-09 00:00:00.000000000,130.04,Automotive,3,False,Bank Transfer,Express
CUST000215,2024-08-20 00:00:00.000000000,15.97,Home & Garden,2,False,PayPal,Overnight
CUST000215,2024-09-05 15:00:00.000000000,157.02,Beauty,3,False,Credit Card,Overnight
CUST000215,2024-09-22 06:00:00.000000000,32.22,Health,2,True,Debit Card,Overnight
CUST000215,2024-10-08 21:00:00.000000000,9.98,Automotive,1,False,PayPal,Standard
CUST000215,2024-10-25 12:00:00.000000000,18.07,Books,2,True,PayPal,Standard
CUST000215,2024-11-11 03:00:00.000000000,90.81,Food & Beverages,4,False,PayPal,Overnight
CUST000215,2024-11-27 18:00:00.000000000,63.82,Sports,4,False,Debit Card,Standard
CUST000215,2024-12-14 09:00:00.000000000,24.86,Food & Beverages,1,False,Debit Card,Standard
CUST000215,2024-12-31 00:00:00.000000000,21.32,Books,2,False,Debit Card,Standard
CUST000216,2024-07-22 00:00:00.000000000,22.49,Sports,4,True,PayPal,Standard
CUST000217,2023-01-23 00:00:00.000000000,19.73,Sports,1,True,Debit Card,Express
CUST000218,2024-12-29 00:00:00.000000000,48.87,Home & Garden,2,True,Debit Card,Overnight
CUST000219,2023-06-02 00:00:00.000000000,42.16,Electronics,3,True,Bank Transfer,Standard
CUST000219,2024-12-31 00:00:00.000000000,46.52,Clothing,4,True,Debit Card,Overnight
CUST000220,2024-04-30 00:00:00.000000000,94.21,Toys,5,True,Debit Card,Standard
CUST000220,2024-12-31 00:00:00.000000000,6.59,Books,4,True,Bank Transfer,Standard
CUST000221,2023-08-24 00:00:00.000000000,14.68,Food & Beverages,5,False,Bank Transfer,Express
CUST000221,2023-12-25 18:00:00.000000000,61.36,Food & Beverages,4,False,PayPal,Express
CUST000221,2024-04-27 12:00:00.000000000,41.08,Beauty,3,False,Credit Card,Standard
CUST000221,2024-08-29 06:00:00.000000000,50.44,Food & Beverages,2,False,Credit Card,Express
CUST000221,2024-12-31 00:00:00.000000000,59.56,Clothing,3,True,PayPal,Standard
CUST000222,2024-12-23 00:00:00.000000000,24.79,Home & Garden,5,False,Credit Card,Express
CUST000222,2024-12-25 00:00:00.000000000,74.22,Sports,3,False,Bank Transfer,Overnight
CUST000222,2024-12-27 00:00:00.000000000,323.71,Electronics,4,True,Bank Transfer,Standard
CUST000222,2024-12-29 00:00:00.000000000,28.24,Books,2,False,Debit Card,Overnight
CUST000222,2024-12-31 00:00:00.000000000,10.28,Health,5,False,Bank Transfer,Express
CUST000223,2023-11-09 00:00:00.000000000,91.55,Electronics,4,False,PayPal,Standard
CUST000223,2023-12-08 20:34:17.142857143,17.42,Toys,4,False,PayPal,Express
CUST000223,2024-01-07 17:08:34.285714286,29.71,Health,1,True,Debit Card,Standard
CUST000223,2024-02-06 13:42:51.428571429,49.32,Beauty,5,False,Bank Transfer,Standard
CUST000223,2024-03-07 10:17:08.571428572,41.62,Toys,1,False,Debit Card,Express
CUST000223,2024-04-06 06:51:25.714285716,77.58,Clothing,3,False,PayPal,Standard
CUST000223,2024-05-06 03:25:42.857142858,19.64,Home & Garden,1,True,Credit Card,Overnight
CUST000223,2024-06-05 00:00:00.000000000,61.3,Health,4,True,Debit Card,Standard
CUST000223,2024-07-04 20:34:17.142857144,24.25,Clothing,4,False,Debit Card,Standard
CUST000223,2024-08-03 17:08:34.285714288,80.36,Sports,5,True,Bank Transfer,Standard
CUST000223,2024-09-02 13:42:51.428571432,69.3,Beauty,5,True,Debit Card,Express
CUST000223,2024-10-02 10:17:08.571428572,10.78,Toys,4,True,Credit Card,Standard
CUST000223,2024-11-01 06:51:25.714285716,121.9,Automotive,4,False,Credit Card,Express
CUST000223,2024-12-01 03:25:42.857142860,17.41,Books,2,True,PayPal,Express
CUST000223,2024-12-31 00:00:00.000000000,87.33,Food & Beverages,2,False,Debit Card,Overnight
CUST000224,2024-08-05 00:00:00.000000000,300.61,Food & Beverages,4,True,Credit Card,Express
CUST000224,2024-08-23 12:00:00.000000000,25.33,Food & Beverages,3,False,Bank Transfer,Overnight
CUST000224,2024-09-11 00:00:00.000000000,21.78,Home & Garden,4,True,Debit Card,Overnight
CUST000224,2024-09-29 12:00:00.000000000,32.35,Toys,4,False,Debit Card,Overnight
CUST000224,2024-10-18 00:00:00.000000000,23.02,Health,1,False,Credit Card,Standard
CUST000224,2024-11-05 12:00:00.000000000,86.48,Home & Garden,3,False,Credit Card,Overnight
CUST000224,2024-11-24 00:00:00.000000000,4.76,Books,4,False,Credit Card,Express
CUST000224,2024-12-12 12:00:00.000000000,9.35,Clothing,1,False,Bank Transfer,Express
CUST000224,2024-12-31 00:00:00.000000000,9.19,Home & Garden,3,True,Credit Card,Express
CUST000225,2023-12-01 00:00:00.000000000,257.94,Food & Beverages,4,False,Credit Card,Standard
CUST000225,2024-02-18 04:48:00.000000000,29.21,Automotive,2,False,Debit Card,Express
CUST000225,2024-05-07 09:36:00.000000000,27.04,Sports,2,True,Credit Card,Overnight
CUST000225,2024-07-25 14:24:00.000000000,36.02,Clothing,2,False,Credit Card,Overnight
CUST000225,2024-10-12 19:12:00.000000000,133.52,Toys,2,True,Credit Card,Overnight
CUST000225,2024-12-31 00:00:00.000000000,10.88,Sports,2,False,PayPal,Standard
CUST000226,2024-02-04 00:00:00.000000000,106.72,Food & Beverages,1,True,Credit Card,Express
CUST000226,2024-04-10 04:48:00.000000000,60.42,Books,2,False,Debit Card,Standard
CUST000226,2024-06-15 09:36:00.000000000,41.57,Clothing,1,False,Credit Card,Standard
